Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
426020;Schwerer Ladendiebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB ;496;527;561;461;486;507;477;527;525;535;545;491;2015
435*00;Wohnungseinbruchdiebstahl § 244 Abs. 1 Nr. 3 StGB darunter:;16823;14370;13159;10305;10130;9380;10268;9979;9466;11500;11734;4187;2015
435*00;Wohnungseinbruchdiebstahl gem. § 244 Abs. 1 Nr. 3, § 244a StGB;152;142;167;132;228;320;482;786;1149;3320;7985;17020;2015
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von sonstigem Gut;9035;7902;7986;6838;6589;5771;6796;7275;6487;8893;9421;10462;2015
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig gem. § 244a StGB;7;14;20;6;3;15;3;9;2;27;16;50;2015
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Schusswaffen;31;17;21;8;15;20;11;16;13;12;26;22;2015
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von unbaren Zahlungsmitteln;98;67;74;76;87;92;102;114;95;102;80;91;2015
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;4;11;7;6;6;3;6;11;7;5;9;7;2015
436*00;Tageswohnungseinbruch;7719;6442;5162;3459;3588;3691;3670;3128;3558;4553;6064;2236;2015
436*00;Tageswohnungseinbruchdiebstahl gem. § 244 Abs. 1 Nr. 3, § 244a StGB;81;59;56;44;70;108;162;212;453;1228;4103;8339;2015
436000;Tageswohnungseinbruch von sonstigem Gut;7706;6432;5170;3460;3627;3753;3773;3280;3958;5705;10029;10436;2015
436020;Tageswohnungseinbruchdiebstahl bandenmäßig gem. § 244a StGB;0;2;0;0;0;0;3;1;4;10;22;40;2015
436400;Tageswohnungseinbruch von Schusswaffen;17;7;7;7;7;7;10;4;7;5;19;19;2015
436500;Tageswohnungseinbruch von unbaren Zahlungsmitteln;73;60;37;35;24;38;44;52;40;54;94;79;2015
436800;Tageswohnungseinbruch von Antiquitäten, Kunst- und sakralen Gegenständen;4;0;4;1;0;1;2;3;2;7;3;1;2015
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;9118;8540;9188;8263;8863;8460;8640;8284;8390;9251;9055;8699;2015
440000;Schwerer Diebstahl insg. in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;7412;6722;7127;6211;6424;5996;6100;5788;6091;6984;7064;7042;2015
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;7393;6697;7107;6188;6412;5978;6079;5759;6085;6973;7044;7017;2015
440020;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;19;25;20;23;12;18;21;29;6;11;20;25;2015
440300;Schwerer Diebstahl insg. in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1706;1818;2061;2052;2439;2464;2540;2496;2299;2267;1991;1657;2015
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrrädern;1689;1809;2049;2039;2414;2454;2531;2483;2287;2260;1983;1652;2015
440320;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;17;9;12;13;25;10;9;13;12;7;8;5;2015
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;1075;1007;1291;1265;1396;1500;1344;1305;1284;1431;1310;948;2015
445000;Schwerer Diebstahl insg. in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;1056;988;1269;1244;1368;1474;1318;1275;1258;1407;1284;930;2015
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen  von sonstigem Gut;1045;974;1252;1228;1353;1451;1297;1258;1244;1389;1262;913;2015
445020;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;11;14;17;16;15;23;21;17;14;18;22;17;2015
445100;Schwerer Diebstahl insg. in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;11;10;15;16;14;18;18;18;17;13;11;9;2015
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;10;10;14;16;13;16;18;17;17;13;11;8;2015
445120;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;1;0;1;0;1;2;0;1;0;0;0;1;2015
445500;Schwerer Diebstahl insg. in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;8;9;7;5;14;8;8;12;9;11;15;9;2015
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;6;9;7;5;12;8;7;10;9;9;13;7;2015
445520;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;2;0;0;0;2;0;1;2;0;2;2;2;2015
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;15221;14171;16754;15287;17345;15611;14965;14756;16675;17540;16468;15371;2015
450000;Schwerer Diebstahl insg. an/aus Kraftfahrzeugen von sonstigem Gut;14442;13494;16025;14576;16397;14789;14155;13890;15879;16719;15736;14608;2015
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;14195;13351;15784;14361;16167;14575;13863;13693;15661;16509;15485;14485;2015
450020;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB an/aus Kraftfahrzeugen von sonstigem Gut;247;143;241;215;230;214;292;197;218;210;251;123;2015
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;779;677;729;711;948;822;810;866;796;821;732;763;2015
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;771;666;723;710;944;813;800;858;788;814;727;756;2015
450520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB aus Kraftfahrzeugen von unbaren Zahlungsmitteln;8;11;6;1;4;9;10;8;8;7;5;7;2015
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;17;10;13;12;13;12;12;9;7;21;12;14;2015
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;16;9;13;12;13;11;12;9;7;21;12;12;2015
471020;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln aus Apotheken;1;1;0;0;0;1;0;0;0;0;0;2;2015
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;7;10;9;5;9;8;3;7;7;5;10;7;2015
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;7;9;9;5;9;8;3;7;7;5;10;7;2015
472020;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln aus Arztpraxen;0;1;0;0;0;0;0;0;0;0;0;0;2015
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;5;6;10;7;5;5;6;9;8;5;8;3;2015
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;5;6;10;7;5;5;6;9;8;5;8;3;2015
473020;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln aus Krankenhäusern;0;0;0;0;0;0;0;0;0;0;0;0;2015
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;2015
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;2015
474020;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;2015
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;0;0;2;0;1;2;2;1;1;2;0;3;2015
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;0;0;2;0;1;2;2;1;1;2;0;3;2015
475020;Schwerer Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Rezeptformularen zur Erlangung von Betäubungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;2015
490000;Schwerer Taschendiebstahl insg. von sonstigem Gut;270;298;302;243;287;232;233;283;330;332;303;321;2015
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;184;209;213;181;199;170;167;210;248;235;234;244;2015
490020;Schwerer Taschendiebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von sonstigem Gut;86;89;89;62;88;62;66;73;82;97;69;77;2015
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;63;77;98;50;121;53;75;69;75;100;76;68;2015
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;40;50;57;42;62;44;59;49;60;79;62;61;2015
490520;Schwerer Taschendiebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von unbaren Zahlungsmitteln;23;27;41;8;59;9;16;20;15;21;14;7;2015
****00;Diebstahl insgesamt und zwar:;186946;176538;202564;192592;211626;215662;218803;208934;208040;216672;208554;200476;2015
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;2896;2613;3218;2840;3070;3071;2812;2774;3067;3268;3007;2666;2015
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;1222;1149;1660;2029;2442;2650;2811;2745;2492;2460;1806;1388;2015
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;16199;16207;22180;25503;32208;36953;39132;36867;33389;30051;25066;20540;2015
***400;Diebstahl insgesamt von Schusswaffen;92;58;86;54;60;53;51;48;53;45;73;74;2015
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;11910;12050;12838;11861;12721;12762;12846;12656;12479;13575;13147;13559;2015
***700;Diebstahl insgesamt von/aus Automaten;1651;1353;1645;1533;1501;1493;1424;1281;1464;1593;1418;1478;2015
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;124;143;128;140;141;142;132;127;132;150;118;97;2015
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;331;326;378;313;342;360;343;376;389;344;317;347;2015
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;10714;9766;11815;10408;10981;11322;10949;9826;9966;10467;10400;9689;2015
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;5469;5324;5336;5119;5477;4843;4974;5351;5236;5748;5319;5366;2015
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;37623;36280;41595;37836;37829;40046;39530;36158;39942;41334;39868;38381;2015
*26*00;Ladendiebstahl insgesamt;31382;30333;34715;31562;31230;33463;32759;30170;33730;34720;33628;32240;2015
*35*00;Diebstahl insgesamt in/aus Wohnungen;21335;18276;17607;14552;14838;14347;15744;15461;14919;19240;23800;25167;2015
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;10123;9372;10223;9286;9990;9504;9786;9322;9505;10316;10055;9630;2015
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;1706;1718;2228;2172;2396;2632;2441;2335;2345;2478;2269;1608;2015
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;25715;23537;28316;26754;30110;28307;27969;27365;28624;29666;27724;25904;2015
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;19;13;17;16;15;15;12;11;12;22;15;16;2015
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;9;12;12;10;9;11;7;8;9;6;10;9;2015
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;22;27;36;24;24;24;25;23;31;29;25;21;2015
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;2;2;3;2;1;1;1;1;1;1;1;3;2015
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;9;7;13;11;17;9;14;6;9;10;5;6;2015
*90*00;Taschendiebstahl insgesamt;12749;14189;13998;12674;14215;12845;12518;13355;13715;15506;15993;17140;2015
500000;Vermögens- und Fälschungsdelikte;89711;84996;92773;84495;82749;85667;86060;78075;74366;72673;66565;58246;2015
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB ;74900;71260;77546;69677;67910;70271;70244;63115;59859;58693;53757;45697;2015
511000;Waren- und Warenkreditbetrug ;22650;21772;23265;21766;21457;21723;22847;20511;18522;18088;15832;13623;2015
511100;Betrügerisches Erlangen von Kfz;105;119;118;117;110;94;98;100;63;32;19;7;2015
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;3;12;12;14;19;27;26;31;30;34;57;61;2015
511110;Betrügerisches Erlangen von Kfz § 263 StGB;3;11;12;13;19;27;26;30;30;34;54;60;2015
511120;Betrügerisches Erlangen von Kfz § 263a StGB;0;1;0;1;0;0;0;1;0;0;3;1;2015
511200;Sonstiger Warenkreditbetrug;13957;13612;14902;14350;14140;14161;15164;13582;11954;11820;9885;8557;2015
511201;Tankbetrug;5349;5463;6270;6522;6912;6966;7974;7637;6413;6405;5773;5345;2015
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;930;1128;1499;1623;1995;2577;3141;3173;3472;3404;3175;3043;2015
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;834;1014;1351;1474;1790;2324;2844;2886;3109;2815;2458;2234;2015
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;96;114;148;149;205;253;297;287;363;589;717;809;2015
511279;Weitere Arten des Warenkreditbetruges ;7591;6952;7025;6131;5158;4560;3998;2734;2038;1956;917;166;2015
511300;Warenbetrug;8585;8025;8229;7278;7186;7434;7556;6796;6475;6201;5870;4996;2015
512000;Grundstücks- und Baubetrug;4;13;17;10;12;5;7;9;10;5;3;9;2015
513000;Beteiligungs- und Kapitalanlagebetrug ;27;353;34;80;54;23;26;36;13;14;14;3;2015
513000;Kapitalanlage- und Anlagebetrug;22;14;18;15;3;6;16;27;18;32;195;46;2015
513100;Prospektbetrug § 264a StGB;3;0;1;0;2;0;1;1;0;0;0;0;2015
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;0;0;0;1;0;0;0;0;0;0;0;0;2015
513200;Anlagebetrug gemäß § 263 StGB;39;362;47;89;49;23;33;55;26;44;206;49;2015
513300;Betrug bei Börsenspekulationen;1;0;1;0;1;2;0;0;0;0;0;0;2015
513400;Beteiligungsbetrug;1;2;1;0;2;0;4;2;0;0;0;0;2015
513500;Kautionsbetrug;5;3;2;5;2;4;4;5;5;2;3;0;2015
513600;Umschuldungsbetrug;0;0;0;0;1;0;0;0;0;0;0;0;2015
514000;Geldkreditbetrug ;302;254;293;280;256;266;280;200;207;213;172;141;2015
514100;Kreditbetrug § 265b StGB;9;11;15;10;13;13;10;10;4;1;5;1;2015
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);1;2;1;0;1;8;8;4;8;9;6;20;2015
514200;Subventionsbetrug § 264 StGB;10;7;10;6;11;6;5;3;6;5;5;5;2015
514300;Kreditbetrug § 263 StGB;237;202;223;229;198;195;195;127;115;82;34;5;2015
514300;Krediterlangungsbetrug § 263 StGB;39;30;38;31;32;42;59;53;74;115;122;109;2015
514500;Wertpapierbetrug;4;2;2;1;1;1;1;1;0;1;0;1;2015
515000;Erschleichen von Leistungen § 265a StGB;26023;23672;26083;24072;22496;24343;21976;20100;19505;18553;18109;15550;2015
515001;Beförderungserschleichung;25806;23437;25854;23822;22245;24039;21703;19777;19226;18285;17856;15339;2015
515079;Sonstiges Erschleichen von Leistungen;217;235;229;250;251;304;273;323;279;268;253;211;2015
516000;Betrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;5110;4913;5096;4432;4272;4150;3911;3257;2776;2198;1323;251;2015
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;199;232;375;449;772;1018;1338;1615;2186;2576;2999;3996;2015
516200;Betrug mittels rechtswidrig erlangter Debitkarten ohne PIN (Lastschriftverfahren);1156;1195;1262;1079;979;957;743;605;507;370;182;30;2015
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);74;105;168;218;444;604;739;865;1109;939;831;896;2015
516300;Betrug mittels rechtswidrig erlangter Debitkarten mit PIN;1950;1881;1829;1588;1653;1620;1591;1353;1242;973;626;136;2015
516300;Computerbetrug mittels rechtswidrig erlanger Zahlungskarten mit PIN § 263a StGB;60;43;84;79;147;186;284;395;618;906;1120;1616;2015
516400;Betrug mittels rechtswidrig erlangter Kreditkarten;647;533;670;591;396;464;502;423;292;255;119;19;2015
516500;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten;1118;1086;1086;954;978;886;832;724;598;512;337;57;2015
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;51;56;99;128;147;176;233;279;355;555;815;1239;2015
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;22;34;36;61;74;85;115;177;228;370;499;700;2015
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;29;22;63;67;73;91;118;102;127;185;316;539;2015
516900;Betrug mittels rechtswidrig erlangter sonstige unbare Zahlungsmittel;239;218;249;220;266;223;243;152;137;88;59;9;2015
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel  §§ 263, 263a StGB;14;28;24;24;34;52;82;76;104;176;233;245;2015
516910;Betrug mittels mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;7;24;17;11;18;32;70;60;82;149;167;176;2015
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;7;4;7;13;16;20;12;16;22;27;66;69;2015
517000;Sonstiger Betrug ;20476;19968;22288;18427;18437;18598;19689;17268;16542;16936;15059;12066;2015
517100;Leistungsbetrug;1473;1400;1492;1240;1247;1310;1359;1239;1092;1110;1037;783;2015
517200;Leistungskreditbetrug;1997;1901;2018;1770;1663;1614;1569;1261;1021;881;491;119;2015
517200;Leistungskreditbetrug §§ 263, 263a StGB;222;249;316;317;377;441;502;507;536;710;942;1100;2015
517210;Leistungskreditbetrug § 263 StGB;204;233;299;286;347;389;435;438;430;594;782;873;2015
517220;Leistungskreditbetrug § 263a StGB;18;16;17;31;30;52;67;69;106;116;160;227;2015
517300;Arbeitsvermittlungsbetrug;27;4;10;4;9;5;2;2;5;2;1;0;2015
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;177;157;179;176;151;111;122;90;115;92;91;61;2015
517410;Betrug zum Nachteil von Versicherungen;171;153;174;173;142;109;118;85;110;89;90;55;2015
517420;Versicherungsmissbrauch;6;4;5;3;9;2;4;5;5;3;1;6;2015
517500;Computerbetrug § 263a StGB (soweit nicht unter den Schlüssel 5163 bzw. 5179 zu erfassen);1780;1821;1988;1515;1520;1436;1483;1190;912;752;505;117;2015
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);63;85;94;80;148;185;224;266;416;484;656;787;2015
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;63;85;94;80;147;185;224;264;414;483;653;784;2015
517520;Vorbereitung des Computerbetruges § 263a Abs. 3  StGB;0;0;0;0;1;0;0;2;2;1;3;3;2015
517600;Provisionsbetrug;128;81;81;116;72;63;63;36;49;25;27;29;2015
517700;Betrug z.N.v. Sozialversicherungen und Sozialversicherungsträgern;126;119;167;123;96;83;76;42;39;26;20;1;2015
517800;(Sonstiger) Sozialleistungsbetrug (soweit nicht unter Schl. 5177 zu erfassen);688;628;687;536;442;411;450;281;199;140;92;22;2015
517800;Sozialleistungsbetrug;189;176;235;169;229;262;427;308;353;298;341;348;2015
517900;Betrug mit Zugangsberechtigungen zu Kommunikationsdiensten;101;111;118;104;113;111;172;69;48;46;31;5;2015
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;9;0;10;13;15;35;16;19;26;45;55;50;2015
518100;Abrechnungsbetrug;122;132;163;124;228;129;111;102;79;89;82;123;2015
518110;Abrechnungsbetrug im Gesundheitswesen;24;38;76;29;130;30;13;13;5;7;4;13;2015
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;5;8;11;7;8;11;9;12;6;11;14;11;2015
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;5;8;10;7;8;11;9;12;6;10;14;11;2015
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;0;0;1;0;0;0;0;0;0;1;0;0;2015
518179;Sonstiger Abrechnungsbetrug;93;83;75;88;89;86;89;77;68;71;64;99;2015
518200;Einmietbetrug;690;670;763;629;627;636;642;660;615;657;549;459;2015
518300;Kontoeröffnungs- und Überweisungsbetrug;1533;1621;1846;1442;1382;1386;1853;1497;1431;1198;664;142;2015
518300;Überweisungsbetrug §§ 263, 263a StGB;61;64;64;53;121;119;238;298;554;902;973;1040;2015
518301;Überweisungsbetrug § 263 StGB;61;63;60;49;112;116;230;295;540;878;949;997;2015
518302;Überweisungsbetrug § 263a StGB;0;1;4;4;9;3;8;3;14;24;24;43;2015
518310;Kontoeröffnungsbetrug;168;125;132;143;114;102;161;111;80;54;26;5;2015
518320;Überweisungsbetrug;1365;1496;1714;1299;1268;1284;1692;1386;1351;1144;638;137;2015
518400;Zechbetrug;412;392;409;453;451;400;372;447;344;687;262;63;2015
518800;Kreditvermittlungsbetrug;25;13;16;16;17;22;19;12;19;2;2;3;2015
518800;Kreditvermittlungsbetrug § 263 StGB;0;1;3;3;3;4;3;6;4;14;14;12;2015
518900;Sonstige weitere Betrugsarten;10616;10306;11590;9511;9474;9786;9917;8886;8637;8729;8197;6800;2015
520000;Veruntreuungen §§ 266, 266a, 266b StGB ;1174;1079;1097;954;882;977;834;737;566;599;456;363;2015
521000;Untreue § 266 StGB;367;346;381;299;297;318;320;274;226;274;181;163;2015
521079;Sonstige Untreue;359;341;348;296;294;315;316;258;224;268;179;160;2015
521100;Untreue bei Kapitalanlagegeschäften;8;5;33;3;3;3;4;16;2;6;2;3;2015
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;673;621;585;521;436;490;387;351;250;256;201;142;2015
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;134;112;131;134;149;169;127;112;90;69;74;58;2015
530000;Unterschlagung §§ 246, 247, 248a StGB ;8240;7511;8476;8684;8959;9377;9841;9428;9011;8450;7703;7482;2015
530079;Unterschlagung sonstiger Güter/Sachen gemäß §§ 246, 247, 248a StGB - ohne von Kfz;7685;6989;7916;8127;8436;8823;9219;8821;8541;7943;7252;7081;2015
531000;Unterschlagung von Kfz gemäß §§ 246, 247 StGB;555;522;560;557;523;554;622;607;470;507;451;401;2015
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB ;4824;4597;5024;4603;4535;4573;4669;4380;4560;4550;4312;4401;2015
540001;Sonstige Urkundenfälschung gemäß § 267 StGB;3391;3174;3585;3271;3301;3325;3460;3283;3350;3306;3080;2759;2015
540002;Mittelbare Falschbeurkundung;206;205;211;191;146;174;201;145;173;182;200;186;2015
540003;Verändern von amtlichen Ausweisen;12;36;28;20;18;25;21;26;26;11;19;16;2015
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274  StGB;44;51;55;45;44;44;50;41;45;38;36;43;2015
540005;Vorbereitung der Fälschung von amtlichen Ausweisen;2;2;2;1;0;3;1;0;1;2;3;1;2015
540006;Verschaffen von falschen amtlichen Ausweisen;122;98;116;121;125;125;122;116;122;144;173;688;2015
540007;Fälschung von Gesundheitszeugnissen;3;5;1;1;0;1;2;2;1;2;0;1;2015
540008;Ausstellen unrichtiger Gesundheitszeugnisse;5;9;9;8;8;3;4;5;8;7;4;2;2015
540009;Gebrauch unrichtiger Gesundheitszeugnisse;2;5;0;1;2;1;2;1;0;1;0;0;2015
540010;Missbrauch von Ausweispapieren;270;260;238;217;271;185;170;165;218;223;208;180;2015
541000;Fälschung technischer Aufzeichnungen § 268 StGB;88;61;66;56;50;80;58;57;66;65;74;60;2015
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten gemäß § 268 StGB;13;15;14;17;6;28;11;14;25;21;18;21;2015
541079;Sonstige Fälschung technischer Aufzeichnungen;75;46;52;39;44;52;47;43;41;44;56;39;2015
542000;Fälschung zur Erlangung von Betäubungsmitteln;87;98;100;105;80;56;41;50;64;62;67;50;2015
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;592;593;613;566;490;551;537;489;486;507;448;415;2015
543010;Fälschung beweiserheblicher Daten § 269 StGB;577;572;586;547;472;532;524;475;467;482;433;393;2015
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;15;21;27;19;18;19;13;14;19;25;15;22;2015
550000;Geld- und Wertzeichenfälschung, Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 146-149, 151, 152, 152a, 152b StGB;397;403;445;438;370;321;297;326;301;325;285;261;2015
550010;Gewerbs- und bandenmäßiges Geldfälschung gemäß § 146 Abs. 2 StGB;0;2;2;7;1;9;7;5;36;1;0;2;2015
550020;Wertpapierfälschung;0;0;0;0;1;1;1;0;0;1;0;1;2015
550030;Fälschung Geld-/Wertzeichen fremder Währungsgebiete;0;0;3;1;0;2;2;1;0;0;0;0;2015
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149 StGB;51;37;29;30;41;24;46;35;39;74;33;28;2015
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3 StGB;41;33;26;25;34;20;43;33;39;68;30;27;2015
551020;Wertzeichenfälschung;9;2;2;1;4;1;1;0;0;2;1;0;2015
551030;Vorbereitung der Fälschung von Geld und Wertzeichen;1;2;1;4;3;3;2;2;0;4;2;1;2015
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147 StGB;297;271;332;333;257;194;172;171;156;179;184;158;2015
552010;Inverkehrbringen von Falschgeld gemäß § 146 Abs. 1 Nr. 3 StGB;180;177;243;240;161;123;119;106;112;106;128;83;2015
