Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;93;67;65;56;65;44;69;62;55;56;60;53;2016
410720;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;14;3;2;4;0;2;6;3;2;4;1;1;2016
410800;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;19;14;17;21;12;14;8;5;10;23;14;17;2016
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;17;13;17;20;11;14;8;5;9;22;13;17;2016
410820;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;2;1;0;1;1;0;0;0;1;1;1;0;2016
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;1917;1925;1974;1928;2004;1783;1736;1798;1704;1830;1739;1601;2016
415000;Schwerer Diebstahl insg. in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1564;1602;1607;1611;1702;1526;1500;1546;1443;1549;1451;1335;2016
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1551;1582;1590;1597;1677;1511;1478;1525;1415;1528;1438;1319;2016
415020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;13;20;17;14;25;15;22;21;28;21;13;16;2016
415500;Schwerer Diebstahl insg. in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;18;30;40;35;26;32;24;35;31;22;22;27;2016
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;17;27;31;25;24;25;21;31;31;20;20;23;2016
415520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;1;3;9;10;2;7;3;4;0;2;2;4;2016
415700;Schwerer Diebstahl insg. Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;335;293;327;282;276;225;212;217;230;259;266;239;2016
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;326;287;315;267;271;223;204;213;227;255;263;238;2016
415720;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;9;6;12;15;5;2;8;4;3;4;3;1;2016
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;4885;4973;5132;4787;4542;4595;3886;3977;3700;3919;4165;4371;2016
425000;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;2778;2804;2925;2830;2804;2668;2232;2274;2082;2277;2319;2453;2016
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;2662;2676;2808;2713;2699;2565;2153;2174;1999;2194;2214;2373;2016
425020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;116;128;117;117;105;103;79;100;83;83;105;80;2016
425300;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;32;39;45;32;59;60;36;30;29;27;33;34;2016
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;30;35;43;31;56;53;31;30;27;25;30;34;2016
425320;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsräumen pp.von Fahrrädern;2;4;2;1;3;7;5;0;2;2;3;0;2016
425400;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsräumen pp. von Schusswaffen;6;6;4;1;2;6;2;2;1;3;4;0;2016
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsräumen pp. von Schusswaffen;6;5;4;0;0;3;1;2;1;3;2;0;2016
425420;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsräumen pp.von Schusswaffen;0;1;0;1;2;3;1;0;0;0;2;0;2016
425500;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;35;52;47;53;45;50;43;26;29;34;41;45;2016
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;25;42;32;40;36;41;27;23;23;27;36;38;2016
425520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;10;10;15;13;9;9;16;3;6;7;5;7;2016
426*00;Schwerer Ladendiebstahl;2034;2072;2111;1871;1632;1811;1573;1645;1559;1578;1768;1839;2016
426000;Schwerer Ladendiebstahl insg.;2034;2072;2111;1871;1632;1811;1573;1645;1559;1578;1768;1839;2016
426010;Besonders schwerer Fall des Ladendiebstahls;1412;1355;1476;1388;1200;1299;1115;1195;1106;1078;1222;1307;2016
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;622;717;635;483;432;512;458;450;453;500;546;532;2016
435*00;Wohnungseinbruchdiebstahl § 244 Abs. 1 Nr. 3, § 244a StGB;17373;15073;12471;9320;9110;8459;8529;7961;7873;10906;15002;16584;2016
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von sonstigem Gut;9307;7902;7562;5981;5884;5051;5366;5273;4809;6701;7087;8247;2016
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig § 244a StGB;210;148;97;59;39;46;71;53;52;85;83;78;2016
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Schusswaffen;19;21;16;16;16;9;12;8;9;15;17;22;2016
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von unbaren Zahlungsmitteln;109;75;75;71;76;66;76;89;72;63;67;76;2016
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;4;2;5;2;3;6;2;6;4;5;3;8;2016
436*00;Tageswohnungseinbruchdiebstahl § 244 Abs. 1 Nr. 3, § 244a StGB;7724;6925;4716;3191;3092;3281;3002;2532;2927;4037;7745;8153;2016
436000;Tageswohnungseinbruch von sonstigem Gut;7493;6694;4593;3106;3004;3212;2921;2473;2841;3851;7529;7984;2016
436020;Tageswohnungseinbruchdiebstahl bandenmäßig § 244a StGB;157;167;74;42;50;31;41;24;46;150;127;96;2016
436400;Tageswohnungseinbruch von Schusswaffen;16;17;5;5;5;10;7;3;2;4;21;11;2016
436500;Tageswohnungseinbruch von unbaren Zahlungsmitteln;55;47;40;36;31;26;31;31;37;32;65;58;2016
436800;Tageswohnungseinbruch von Antiquitäten, Kunst- und sakralen Gegenständen;3;0;4;2;2;2;2;1;1;0;3;4;2016
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;9047;8311;8841;7929;8476;7789;8261;8165;7726;8362;7953;8315;2016
440000;Schwerer Diebstahl insg. in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;7217;6585;6827;5824;6140;5441;5757;5557;5481;6097;6085;6593;2016
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;7183;6575;6812;5787;6127;5412;5733;5531;5411;6084;6078;6580;2016
440020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;34;10;15;37;13;29;24;26;70;13;7;13;2016
440300;Schwerer Diebstahl insg. in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1830;1726;2014;2105;2336;2348;2504;2608;2245;2265;1868;1722;2016
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrrädern;1808;1718;2009;2091;2318;2336;2493;2513;2234;2255;1863;1713;2016
440320;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;22;8;5;14;18;12;11;95;11;10;5;9;2016
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;958;1091;1122;1078;1292;1176;1133;1290;1162;1259;1205;907;2016
445000;Schwerer Diebstahl insg. in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;948;1076;1101;1055;1266;1157;1118;1271;1141;1231;1192;892;2016
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen  von sonstigem Gut;936;1059;1087;1033;1245;1148;1104;1255;1123;1208;1176;877;2016
445020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;12;17;14;22;21;9;14;16;18;23;16;15;2016
445100;Schwerer Diebstahl insg. in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;3;9;12;15;20;12;14;12;10;18;7;12;2016
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;3;8;10;13;20;12;14;11;10;18;6;12;2016
445120;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;0;1;2;2;0;0;0;1;0;0;1;0;2016
445500;Schwerer Diebstahl insg. in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;7;6;9;8;6;7;1;7;11;10;6;3;2016
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;7;6;9;8;4;4;1;6;11;10;6;2;2016
445520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;0;0;0;0;2;3;0;1;0;0;0;1;2016
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;14871;15041;14841;15665;14923;13792;13002;13267;13405;14841;14846;12836;2016
450000;Schwerer Diebstahl insg. an/aus Kraftfahrzeugen von sonstigem Gut;14236;14431;14243;15038;14119;13070;12274;12537;12690;14135;14187;12251;2016
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;14065;14114;13919;14668;13911;12816;12107;12360;12478;13760;13814;12083;2016
450020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB an/aus Kraftfahrzeugen von sonstigem Gut;171;317;324;370;208;254;167;177;212;375;373;168;2016
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;635;610;598;627;804;722;728;730;715;706;659;585;2016
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;625;605;593;616;798;719;725;727;705;687;641;569;2016
450520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB aus Kraftfahrzeugen von unbaren Zahlungsmitteln;10;5;5;11;6;3;3;3;10;19;18;16;2016
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;18;14;11;12;16;12;6;4;5;10;7;9;2016
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;18;13;11;12;16;12;6;4;5;9;7;8;2016
471020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln aus Apotheken;0;1;0;0;0;0;0;0;0;1;0;1;2016
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;8;6;6;10;5;8;6;5;5;5;1;6;2016
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;8;5;5;10;5;8;6;5;4;5;1;6;2016
472020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln aus Arztpraxen;0;1;1;0;0;0;0;0;1;0;0;0;2016
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;7;9;3;10;4;9;10;9;10;6;6;7;2016
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;7;9;3;10;4;9;10;8;10;6;6;6;2016
473020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln aus Krankenhäusern;0;0;0;0;0;0;0;1;0;0;0;1;2016
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;1;0;0;0;0;0;0;0;0;0;0;0;2016
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;1;0;0;0;0;0;0;0;0;0;0;0;2016
474020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;2016
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;1;2;3;0;2;3;0;1;0;2;2;1;2016
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;1;2;3;0;2;3;0;1;0;2;2;1;2016
475020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Rezeptformularen zur Erlangung von Betäubungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;2016
490000;Schwerer Taschendiebstahl insg. von sonstigem Gut;349;247;238;321;219;221;242;248;227;250;231;238;2016
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;213;173;177;249;177;174;197;168;185;214;174;181;2016
490020;Schwerer Taschendiebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von sonstigem Gut;136;74;61;72;42;47;45;80;42;36;57;57;2016
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;76;59;59;69;58;52;66;71;51;74;43;85;2016
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;56;43;42;41;37;39;60;61;42;61;35;77;2016
490520;Schwerer Taschendiebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von unbaren Zahlungsmitteln;20;16;17;28;21;13;6;10;9;13;8;8;2016
****00;Diebstahl insgesamt und zwar:;186668;188217;191308;194299;201184;197609;194840;188377;189365;187846;182469;172974;2016
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;2822;3018;3139;3163;2941;3005;2512;2652;2778;3013;2700;2364;2016
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;1137;1214;1354;1821;2452;2380;2518;2368;2434;2074;1445;1080;2016
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;16612;18738;22067;27035;33283;34951;35178;33802;35503;28510;21980;16959;2016
***400;Diebstahl insgesamt von Schusswaffen;84;79;61;54;47;49;48;44;52;53;64;65;2016
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;11505;11230;11332;11628;11815;11573;11459;10403;10956;11006;10726;11033;2016
***700;Diebstahl insgesamt von/aus Automaten;1721;1487;1484;1426;1479;1401;1475;1380;1309;1453;1396;1312;2016
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;100;114;137;124;106;118;152;83;120;133;98;154;2016
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;372;407;433;372;371;367;316;310;310;298;316;330;2016
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;9860;10132;10448;10098;10338;10460;9471;9538;9131;9327;9509;8635;2016
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;5118;4871;4737;4683;4706;4247;4338;4213;4162;4957;4599;4679;2016
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;37152;38717;39469;38899;35093;36377;33711;33598;33608;33869;36282;35736;2016
*26*00;Ladendiebstahl insgesamt;31731;32983;33408;33026;29541;30607;28663;28680;28839;28921;31234;30417;2016
*35*00;Diebstahl insgesamt in/aus Wohnungen;21693;19182;16640;13488;13703;12868;13100;12556;11980;14895;18786;20176;2016
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;9982;9258;9790;8838;9476;8801;9297;9190;8585;9322;8843;9158;2016
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;1553;1861;1941;1941;2162;2129;2013;2291;2115;2206;2172;1597;2016
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;24871;25078;25715;26874;27348;25573;24908;24923;24816;26154;24993;22521;2016
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;21;15;13;16;22;16;9;5;6;12;10;13;2016
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;12;7;6;12;5;9;9;5;6;6;4;9;2016
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;24;34;28;38;26;32;23;31;35;23;28;31;2016
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;3;0;3;1;1;0;3;0;3;1;1;2;2016
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;6;8;12;14;9;12;8;8;5;7;8;4;2016
*90*00;Taschendiebstahl insgesamt;15305;14570;13769;14129;13835;12237;12457;11078;11757;12698;12366;13313;2016
500000;Vermögens- und Fälschungsdelikte;87022;83500;83368;79721;78500;79714;75487;72785;69195;66616;62712;57287;2016
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;71575;68909;68294;64505;63170;63865;59935;57899;54562;52932;50102;45315;2016
511000;Waren- und Warenkreditbetrug;22104;21608;21045;21162;20880;20696;20195;18966;16778;16631;14736;13274;2016
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;135;139;119;123;122;131;107;114;117;87;82;62;2016
511110;Betrügerisches Erlangen von Kfz § 263 StGB;129;135;106;114;119;126;105;104;111;85;76;59;2016
511120;Betrügerisches Erlangen von Kfz § 263a StGB;6;4;13;9;3;5;2;10;6;2;6;3;2016
511200;Sonstiger Warenkreditbetrug;14136;13758;13460;13732;13536;13453;13434;12383;10723;10272;8937;8404;2016
511201;Tankbetrug;5122;5019;5307;5614;6172;6195;6959;6447;5992;5861;5031;5308;2016
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;9014;8739;8153;8118;7364;7258;6475;5936;4731;4411;3906;3096;2016
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;6576;6386;5969;5903;5322;5244;4704;4158;3337;2948;2577;2002;2016
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;2438;2353;2184;2215;2042;2014;1771;1778;1394;1463;1329;1094;2016
511300;Warenbetrug;7833;7711;7466;7307;7222;7112;6654;6469;5938;6272;5717;4808;2016
513000;Kapitalanlage- und Anlagebetrug;68;84;94;68;29;34;22;35;11;14;31;16;2016
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;1;4;5;0;0;1;0;2;0;1;0;0;2016
513200;Anlagebetrug § 263 StGB;67;80;89;68;29;33;22;33;11;13;31;16;2016
514000;Geldkreditbetrug;261;266;268;270;239;301;268;218;191;185;173;167;2016
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);6;13;7;14;8;19;8;7;14;4;5;4;2016
514200;Subventionsbetrug § 264 StGB;3;3;6;3;6;7;7;7;4;2;7;3;2016
514300;Krediterlangungsbetrug § 263 StGB;252;250;255;253;225;275;253;204;173;179;161;160;2016
515000;Erschleichen von Leistungen § 265a StGB;22739;21934;21695;19082;18952;19206;18177;18293;18009;17826;17863;15712;2016
515001;Beförderungserschleichung;22425;21601;21461;18829;18700;18961;17920;18032;17786;17600;17615;15496;2016
515079;Sonstiges Erschleichen von Leistungen;314;333;234;253;252;245;257;261;223;226;248;216;2016
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;6617;5735;5818;5617;5264;5293;4793;4433;4422;4455;4273;3474;2016
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);1917;1519;1622;1537;1560;1440;1149;995;1063;1221;962;593;2016
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;1940;2087;2029;1917;1713;1889;1851;1704;1678;1667;1707;1476;2016
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;2200;1599;1539;1607;1500;1385;1322;1253;1183;1142;1168;1027;2016
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;1042;791;766;718;769;677;663;626;620;566;578;520;2016
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;1158;808;773;889;731;708;659;627;563;576;590;507;2016
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel  §§ 263, 263a StGB;560;530;628;556;491;579;471;481;498;425;436;378;2016
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;399;351;416;410;333;407;330;314;320;260;289;241;2016
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;161;179;212;146;158;172;141;167;178;165;147;137;2016
517000;Sonstiger Betrug;19786;19282;19374;18306;17806;18335;16480;15954;15151;13821;13026;12672;2016
517100;Leistungsbetrug;1366;1402;1747;1506;1428;1542;1369;1149;1123;1082;1068;844;2016
517200;Leistungskreditbetrug §§ 263, 263a StGB;2397;2301;2151;2040;1965;1888;1815;1731;1562;1542;1392;1229;2016
517210;Leistungskreditbetrug § 263 StGB;1791;1733;1628;1557;1449;1450;1358;1235;1159;1088;1016;871;2016
517220;Leistungskreditbetrug § 263a StGB;606;568;523;483;516;438;457;496;403;454;376;358;2016
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;150;162;186;151;125;158;116;117;108;99;101;82;2016
517410;Betrug zum Nachteil von Versicherungen;142;157;176;147;118;155;109;112;105;96;99;76;2016
517420;Versicherungsmissbrauch;8;5;10;4;7;3;7;5;3;3;2;6;2016
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);1195;1119;1015;909;932;912;838;899;921;717;795;751;2016
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;1180;1107;1003;896;915;896;827;896;913;699;783;724;2016
517520;Vorbereitung des Computerbetruges § 263a Abs. 3  StGB;15;12;12;13;17;16;11;3;8;18;12;27;2016
517600;Provisionsbetrug;53;67;48;76;53;58;59;82;64;46;36;21;2016
517800;Sozialleistungsbetrug;1635;1144;1083;917;882;1249;789;687;706;569;551;392;2016
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;71;50;44;52;56;33;22;29;29;26;26;21;2016
518100;Abrechnungsbetrug;324;148;145;160;152;149;132;123;95;100;84;79;2016
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;208;31;49;39;28;38;25;34;23;21;12;18;2016
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;207;31;48;37;27;38;23;33;23;21;11;18;2016
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;1;0;1;2;1;0;2;1;0;0;1;0;2016
518179;Sonstiger Abrechnungsbetrug;116;117;96;121;124;111;107;89;72;79;72;61;2016
518200;Einmietbetrug;621;639;698;650;605;648;606;652;566;489;476;444;2016
518300;Überweisungsbetrug §§ 263, 263a StGB;1623;1608;1608;1397;1327;1460;1185;1285;1091;914;907;823;2016
518301;Überweisungsbetrug § 263 StGB;1453;1446;1438;1263;1204;1327;1080;1175;997;839;823;752;2016
518302;Überweisungsbetrug § 263a StGB;170;162;170;134;123;133;105;110;94;75;84;71;2016
518800;Kreditvermittlungsbetrug § 263 StGB;17;22;27;18;24;23;33;32;21;22;12;19;2016
518900;Sonstige weitere Betrugsarten;10334;10620;10622;10430;10257;10215;9516;9168;8865;8215;7578;7967;2016
520000;Veruntreuungen §§ 266, 266a, 266b StGB;1108;1020;972;928;850;899;806;721;573;511;428;403;2016
521000;Untreue § 266 StGB;337;275;332;314;302;347;307;314;252;204;182;180;2016
521079;Sonstige Untreue;337;271;329;311;301;343;304;313;251;203;180;179;2016
521100;Untreue bei Kapitalanlagegeschäften;0;4;3;3;1;4;3;1;1;1;2;1;2016
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;593;551;484;467;414;403;366;296;218;227;188;177;2016
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;178;194;156;147;134;149;133;111;103;80;58;46;2016
530000;Unterschlagung §§ 246, 247, 248a StGB;8241;7801;8063;8574;9346;9446;9702;9218;9121;8321;7606;7335;2016
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;7713;7263;7515;8049;8786;8900;9129;8683;8571;7776;7135;6926;2016
531000;Unterschlagung von Kfz §§ 246, 247 StGB;528;538;548;525;560;546;573;535;550;545;471;409;2016
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;5554;5257;5497;5208;4652;5026;4562;4580;4598;4485;4285;3940;2016
540001;Sonstige Urkundenfälschung § 267 StGB;3493;3585;3987;3806;3335;3708;3347;3409;3318;3367;3176;2776;2016
540002;Mittelbare Falschbeurkundung;383;298;272;230;178;161;201;147;168;132;158;198;2016
540003;Verändern von amtlichen Ausweisen;29;29;17;15;16;19;22;20;20;24;20;15;2016
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274  StGB;44;56;65;50;56;56;39;57;59;42;36;38;2016
540005;Vorbereitung der Fälschung von amtlichen Ausweisen;0;1;1;0;2;1;0;0;4;0;1;1;2016
540006;Verschaffen von falschen amtlichen Ausweisen;489;246;144;135;134;174;132;169;134;122;124;116;2016
540007;Fälschung von Gesundheitszeugnissen;2;2;3;2;1;4;1;2;5;2;3;5;2016
