Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;17;12;18;19;20;21;24;18;11;17;16;13;2018
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;12;27;20;26;23;18;18;22;17;17;26;13;2018
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;11;19;19;19;20;14;13;19;14;14;14;11;2018
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;8;1;7;3;4;5;3;3;3;12;2;2018
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;224;191;233;201;225;209;208;167;197;219;165;188;2018
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;212;183;231;199;222;204;202;163;195;219;162;187;2018
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;12;8;2;2;3;5;6;4;2;0;3;1;2018
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;4324;3760;3819;3866;3705;3643;3603;3464;3235;3678;3528;3403;2018
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;2237;1718;1999;1917;1862;1844;1795;1640;1582;1762;1655;1833;2018
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;2117;1617;1877;1810;1759;1744;1708;1546;1490;1667;1536;1761;2018
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;120;101;122;107;103;100;87;94;92;95;119;72;2018
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;28;25;39;37;36;33;25;26;22;30;21;36;2018
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;27;23;35;36;36;31;24;24;21;29;19;34;2018
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;2;4;1;0;2;1;2;1;1;2;2;2018
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;4;4;1;3;0;2;3;2;2;1;5;1;2018
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;4;4;1;2;0;1;3;2;2;0;4;1;2018
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;1;0;1;0;0;0;1;1;0;2018
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;45;26;32;36;30;37;37;33;32;28;39;32;2018
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;36;21;29;28;19;31;32;23;27;20;20;25;2018
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;9;5;3;8;11;6;5;10;5;8;19;7;2018
426*00;Schwerer Ladendiebstahl;2010;1987;1748;1873;1777;1727;1743;1763;1597;1857;1808;1501;2018
426000;Schwerer Ladendiebstahl insgesamt;2010;1987;1748;1873;1777;1727;1743;1763;1597;1857;1808;1501;2018
426010;Besonders schwerer Fall des Ladendiebstahls;1326;1344;1233;1282;1265;1257;1258;1237;1111;1294;1233;1010;2018
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;684;643;515;591;512;470;485;526;486;563;575;491;2018
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4,  244a StGB;11266;8474;6083;7382;6297;5590;5757;5834;5577;7306;9694;10570;2018
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;6283;4862;3924;4711;4172;3497;3920;3935;3574;4573;5070;5709;2018
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;83;34;26;62;60;22;21;46;20;33;35;46;2018
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;19;11;8;9;13;7;6;10;6;22;15;19;2018
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;71;44;42;48;44;46;68;59;43;52;44;45;2018
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4  StGB von Antiquitäten, Kunst- und sakralen Gegenständen;5;6;2;1;7;8;4;5;5;3;2;9;2018
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;4805;3517;2081;2551;2001;2010;1738;1779;1929;2623;4528;4742;2018
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;4685;3431;2024;2477;1914;1950;1684;1727;1880;2563;4417;4635;2018
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;59;47;30;46;53;23;26;34;15;27;65;70;2018
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;9;1;6;8;1;3;3;0;6;5;14;7;2018
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;51;35;20;18;32;34;24;18;27;27;32;29;2018
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;1;3;1;2;1;0;1;0;1;1;0;1;2018
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;9061;7189;6573;7570;7320;6250;6515;6287;6436;6734;6744;6441;2018
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;7490;5827;4529;5980;5377;4425;4587;4380;4706;4938;5121;5108;2018
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;7431;5821;4516;5970;5347;4405;4580;4372;4694;4930;5116;5101;2018
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;59;6;13;10;30;20;7;8;12;8;5;7;2018
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1571;1362;2044;1590;1943;1825;1928;1907;1730;1796;1623;1333;2018
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1562;1359;2039;1587;1934;1813;1917;1896;1724;1786;1617;1327;2018
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;9;3;5;3;9;12;11;11;6;10;6;6;2018
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;1114;946;1179;1172;1145;1206;1199;1037;1154;1222;1169;830;2018
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;1083;935;1153;1156;1129;1176;1161;1017;1131;1202;1146;818;2018
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen  von sonstigem Gut;1067;919;1142;1143;1113;1158;1152;1001;1119;1183;1123;801;2018
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;16;16;11;13;16;18;9;16;12;19;23;17;2018
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;22;7;22;11;15;27;25;13;16;13;17;8;2018
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;21;6;22;11;15;23;23;12;15;13;15;8;2018
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;1;0;0;0;4;2;1;1;0;2;0;2018
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;9;4;4;5;1;3;13;7;7;7;6;4;2018
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;8;4;4;5;1;2;12;3;6;6;6;4;2018
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;0;0;1;1;4;1;1;0;0;2018
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;11667;9976;10766;10230;10253;10028;9225;8623;10151;12034;10170;8343;2018
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;11198;9578;10185;9791;9758;9472;8681;8104;9592;11447;9669;7969;2018
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;10879;9238;10041;9536;9334;9326;8539;8008;9350;11118;9369;7861;2018
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;319;340;144;255;424;146;142;96;242;329;300;108;2018
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;469;398;581;439;495;556;544;519;559;587;501;374;2018
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;468;389;575;435;488;550;539;515;553;577;485;367;2018
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;9;6;4;7;6;5;4;6;10;16;7;2018
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;7;12;9;11;8;14;6;8;8;1;4;7;2018
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;7;12;9;10;8;14;6;8;7;1;4;7;2018
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;1;0;0;0;0;1;0;0;0;2018
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;4;7;4;10;8;3;6;2;4;6;7;4;2018
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;4;7;4;8;6;3;6;2;4;6;7;4;2018
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;2;2;0;0;0;0;0;0;0;2018
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;5;3;3;8;7;4;4;10;9;6;3;11;2018
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;5;3;3;8;7;4;4;10;9;6;3;11;2018
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;2018
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;1;2;0;0;0;0;0;0;0;2018
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;1;2;0;0;0;0;0;0;0;2018
474020;Schwerer Diebstahl  von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;2018
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;2;0;2;1;1;0;2;1;2;0;2;2;2018
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;2;0;1;1;1;0;2;1;2;0;2;2;2018
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;1;0;0;0;0;0;0;0;0;0;2018
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;138;174;145;136;176;141;174;153;137;177;139;148;2018
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;122;145;122;110;146;127;130;104;112;144;116;136;2018
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;16;29;23;26;30;14;44;49;25;33;23;12;2018
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;52;42;46;44;51;36;53;91;39;41;57;67;2018
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;49;39;40;33;44;33;50;35;31;29;43;49;2018
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;3;6;11;7;3;3;56;8;12;14;18;2018
****00;Diebstahl insgesamt und zwar:;158998;139201;168735;149191;157232;170314;165530;158879;157177;162929;152688;134806;2018
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;2566;2327;2396;2569;2346;2395;2249;2291;2354;2453;2256;1722;2018
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;1219;877;2195;962;1557;2143;2204;1999;1960;2087;1328;1127;2018
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;16298;14007;30805;15793;23571;33443;31979;30573;29246;27143;21496;14691;2018
***400;Diebstahl insgesamt von Schusswaffen;64;42;38;43;39;37;50;44;47;52;51;49;2018
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;8150;7712;9135;8103;8796;9188;9350;8614;8811;8803;8805;8237;2018
***700;Diebstahl insgesamt von/aus Automaten;1602;1134;1158;1111;1155;1040;1046;1048;1023;1202;994;963;2018
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;97;89;209;124;124;103;107;99;90;103;74;99;2018
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;343;328;376;384;350;353;369;314;336;305;295;283;2018
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;8819;7194;8169;8166;7919;7990;7832;7794;7058;7795;7278;6567;2018
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;3723;3395;3480;3674;3635;3303;3418;3198;3344;3404;3294;3373;2018
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;34759;32677;31706;34579;32348;32871;30244;30228;29754;31981;32312;28878;2018
*26*00;Ladendiebstahl insgesamt;30407;28893;27349;30361;28228;28387;26106;26258;25950;27827;28161;24741;2018
*35*00;Diebstahl insgesamt in/aus Wohnungen;15057;11621;9848;10950;9889;9481;9750;9935;9170;10646;12774;13389;2018
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;9992;7961;7506;8378;8210;7146;7361;7203;7319;7614;7557;7158;2018
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;1805;1641;2132;1996;2014;2171;2206;1969;2043;2308;2088;1406;2018
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;21231;17910;21947;19388;20656;21105;19704;18789;20264;22232;19720;16768;2018
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;10;13;14;17;10;18;9;8;10;5;6;9;2018
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;4;11;5;15;10;6;9;5;6;7;9;5;2018
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;24;18;21;38;45;24;33;43;37;35;22;33;2018
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;2;0;4;3;4;3;2;0;1;0;1;2;2018
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;18;5;5;8;5;2;10;6;7;6;8;6;2018
*90*00;Taschendiebstahl insgesamt;8574;8771;8414;8404;8358;8525;8459;7760;8147;8412;8649;9133;2018
500000;Vermögens- und Fälschungsdelikte;80117;72915;75102;76614;74898;73332;74128;71640;66020;67142;61367;49140;2018
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;64536;59092;59087;61670;59193;57114;58077;56032;51859;52887;48453;38144;2018
511000;Waren- und Warenkreditbetrug;20433;18773;19757;20096;19065;19335;20002;18905;16803;16599;14881;12420;2018
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;111;100;112;119;96;107;91;79;79;113;64;39;2018
511110;Betrügerisches Erlangen von Kfz § 263 StGB;111;98;110;117;96;100;90;73;74;110;61;37;2018
511120;Betrügerisches Erlangen von Kfz § 263a StGB;0;2;2;2;0;6;1;4;2;2;1;0;2018
511120;Betrügerisches Erlangen von Kfz § 263a StGB;0;0;0;0;0;1;0;2;3;1;2;2;2018
511200;Sonstiger Warenkreditbetrug;12155;11204;12406;12271;11977;11883;12496;11695;10614;10297;9216;7720;2018
511201;Tankbetrug;5213;5060;6632;5612;5942;6397;7492;7028;6025;5878;5211;4821;2018
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;6942;6144;5774;6659;6035;5486;5004;4667;4589;4419;4005;2899;2018
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;4307;3624;3356;3939;3657;3228;2896;2823;2744;2370;2147;1580;2018
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;2423;2249;1972;2457;2032;1679;1506;1163;822;567;314;55;2018
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;212;271;446;263;346;579;602;681;1023;1482;1544;1264;2018
511300;Warenbetrug;8167;7469;7239;7706;6992;7345;7415;7131;6110;6189;5601;4661;2018
513000;Kapitalanlage- und Anlagebetrug;57;37;38;42;39;36;26;41;39;34;47;31;2018
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;0;0;1;1;0;2;2;0;1;0;2;0;2018
513200;Anlagebetrug § 263 StGB;57;37;37;41;39;34;24;41;38;34;45;31;2018
514000;Geldkreditbetrug;264;242;231;284;281;190;209;167;149;162;106;78;2018
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);7;4;9;5;4;4;11;4;7;4;4;5;2018
514200;Subventionsbetrug § 264 StGB;9;8;8;14;8;4;4;4;1;3;1;2;2018
514300;Krediterlangungsbetrug § 263 StGB;248;230;214;265;269;182;194;159;141;155;101;71;2018
515000;Erschleichen von Leistungen § 265a StGB;20530;18095;16932;18614;17015;16269;15523;15321;14836;15011;13940;11199;2018
515001;Beförderungserschleichung;20282;17861;16693;18413;16806;15950;15188;15060;14655;14800;13749;11015;2018
515079;Sonstiges Erschleichen von Leistungen;248;234;239;201;209;319;335;261;181;211;191;184;2018
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;4549;4349;4316;4725;4614;4239;4638;4296;4239;4445;4043;3046;2018
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);1221;1025;1159;1339;1273;989;1090;1051;843;790;614;511;2018
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;1696;1699;1469;1699;1591;1541;1484;1192;1245;1010;520;58;2018
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;83;121;145;147;137;200;246;404;535;818;1344;1144;2018
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;1037;997;1120;1107;1159;1089;1333;1202;1175;1302;1186;970;2018
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;525;462;532;495;509;486;616;567;613;646;603;493;2018
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;498;500;526;568;565;530;593;472;359;336;204;25;2018
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;14;35;62;44;85;73;124;163;203;320;379;452;2018
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel  §§ 263, 263a StGB;512;507;423;433;454;420;485;447;441;525;379;363;2018
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;291;292;242;241;288;255;313;298;295;303;224;208;2018
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;214;202;160;175;153;132;129;108;99;93;59;13;2018
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;7;13;21;17;13;33;43;41;47;129;96;142;2018
517000;Sonstiger Betrug;18703;17596;17813;17909;18179;17045;17679;17302;15793;16636;15436;11370;2018
517100;Leistungsbetrug;1592;1361;1497;1659;1473;1519;1513;1467;1359;1586;1242;990;2018
517200;Leistungskreditbetrug §§ 263, 263a StGB;2170;1920;1838;2066;1768;1735;1658;1607;1491;1667;1455;1093;2018
517210;Leistungskreditbetrug § 263 StGB;1576;1394;1282;1477;1290;1265;1160;1101;1008;1051;918;757;2018
517220;Leistungskreditbetrug § 263a StGB;553;480;474;533;421;392;363;329;222;164;62;15;2018
517220;Leistungskreditbetrug § 263a StGB;41;46;82;56;57;78;135;177;261;452;475;321;2018
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;189;157;145;151;138;119;127;101;87;74;68;55;2018
517410;Betrug zum Nachteil von Versicherungen;183;151;140;145;135;117;123;98;82;71;67;52;2018
517420;Versicherungsmissbrauch;6;6;5;6;3;2;4;3;5;3;1;3;2018
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);783;705;756;849;703;768;754;597;620;739;655;571;2018
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;729;652;655;777;637;662;575;439;389;398;248;48;2018
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;42;39;99;64;56;102;172;151;219;328;398;516;2018
517520;Vorbereitung des Computerbetruges § 263a Abs. 3  StGB;12;13;2;8;10;4;7;6;10;10;5;1;2018
517520;Vorbereitung des Computerbetruges § 263a Abs. 3  StGB;0;1;0;0;0;0;0;1;2;3;4;6;2018
517600;Provisionsbetrug;53;56;42;43;43;48;39;35;25;27;28;22;2018
517800;Sozialleistungsbetrug;860;779;595;730;622;567;582;531;384;350;283;186;2018
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;27;22;25;25;11;22;15;14;13;13;7;3;2018
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;0;0;10;1;1;5;3;11;8;10;13;12;2018
518100;Abrechnungsbetrug;101;107;89;111;91;111;97;109;110;113;280;63;2018
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;33;45;28;35;34;41;29;31;44;18;215;15;2018
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;33;44;28;33;34;40;29;29;43;18;215;14;2018
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;0;1;0;2;0;1;0;2;1;0;0;0;2018
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;0;0;0;0;0;0;0;0;0;0;0;1;2018
518179;Sonstiger Abrechnungsbetrug;68;62;61;76;57;70;68;78;66;95;65;48;2018
518200;Einmietbetrug;549;471;566;537;492;556;573;589;508;495;410;381;2018
518300;Überweisungsbetrug §§ 263, 263a StGB;1279;1271;1337;1416;2295;1461;1743;1954;1810;2381;1695;1403;2018
518301;Überweisungsbetrug § 263 StGB;1216;1205;1267;1332;2215;1398;1659;1857;1691;2252;1614;1337;2018
518302;Überweisungsbetrug § 263a StGB;57;58;57;77;75;55;66;76;82;87;35;10;2018
518302;Überweisungsbetrug § 263a StGB;6;8;13;7;5;8;18;21;37;42;46;56;2018
518500;Sportwettbetrug und Manipulation von berufssportlichen Wettbewerben §§ 265c-e StGB;0;0;0;0;0;0;1;0;0;0;1;2;2018
518510;Sportwettbetrug §§ 265c, 265e StGB;0;0;0;0;0;0;1;0;0;0;0;2;2018
518520;Manipulation von berufssportlichen Wettbewerben §§ 265d, 265e StGB;0;0;0;0;0;0;0;0;0;0;1;0;2018
518800;Kreditvermittlungsbetrug § 263 StGB;16;15;16;18;22;19;21;20;12;14;17;8;2018
518900;Sonstige weitere Betrugsarten;11084;10732;10897;10303;10520;10115;10553;10267;9366;9167;9282;6581;2018
520000;Veruntreuungen §§ 266, 266a, 266b StGB;935;815;713;843;829;671;615;618;531;445;332;337;2018
521000;Untreue § 266 StGB;347;251;255;322;404;258;258;251;251;199;157;173;2018
521079;Sonstige Untreue;345;250;251;313;388;257;256;248;235;196;157;171;2018
521100;Untreue bei Kapitalanlagegeschäften;2;1;4;9;16;1;2;3;16;3;0;2;2018
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;532;520;348;471;382;375;296;317;241;209;153;123;2018
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;56;44;110;50;43;38;61;50;39;37;22;41;2018
530000;Unterschlagung §§ 246, 247, 248a StGB;8043;7190;9634;7929;8893;9728;9742;9632;8730;8705;7864;6962;2018
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;7437;6679;9048;7364;8321;9071;9146;8983;8215;8187;7385;6585;2018
531000;Unterschlagung von Kfz §§ 246, 247 StGB;606;511;586;565;572;657;596;649;515;518;479;377;2018
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;6099;5315;5205;5582;5479;5143;5271;4925;4592;4675;4406;3430;2018
540001;Sonstige Urkundenfälschung § 267 StGB;4406;3933;3785;4152;4080;3794;4017;3679;3422;3448;3242;2505;2018
540002;Mittelbare Falschbeurkundung;201;137;130;151;132;150;149;112;115;98;115;71;2018
540003;Verändern von amtlichen Ausweisen;33;28;21;22;21;26;29;26;39;18;23;15;2018
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274  StGB;49;45;50;53;68;59;46;38;56;51;37;38;2018
