Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;17;8;15;9;6;7;23;21;18;14;11;6;2020
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;14;6;13;8;6;7;20;18;16;13;9;4;2020
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;2;2;1;0;0;3;3;2;1;2;2;2020
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;169;145;147;65;52;87;80;100;102;135;44;45;2020
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;162;141;141;61;51;86;77;100;100;130;44;42;2020
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;4;6;4;1;1;3;0;2;5;0;3;2020
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;3934;4017;3185;2283;2862;3392;3296;3275;3352;3279;3216;2611;2020
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;1810;1747;1826;1438;1524;1738;1552;1499;1447;1486;1503;1345;2020
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;1677;1573;1674;1331;1420;1615;1422;1398;1341;1377;1383;1252;2020
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;133;174;152;107;104;123;130;101;106;109;120;93;2020
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;25;14;29;27;24;24;22;18;17;25;15;13;2020
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;23;13;28;27;23;22;17;17;16;22;15;12;2020
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;1;1;0;1;2;5;1;1;3;0;1;2020
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;2;1;5;1;3;1;1;2;2;4;1;0;2020
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;0;1;3;1;3;1;0;2;0;3;0;0;2020
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;2;0;0;0;1;0;2;1;1;0;2020
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;29;21;25;24;20;30;31;29;30;23;20;13;2020
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;25;15;22;21;17;27;20;20;22;11;12;11;2020
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;6;3;3;3;3;11;9;8;12;8;2;2020
426*00;Schwerer Ladendiebstahl;2068;2234;1300;793;1291;1599;1690;1727;1856;1741;1677;1240;2020
426000;Schwerer Ladendiebstahl insgesamt;2068;2234;1300;793;1291;1599;1690;1727;1856;1741;1677;1240;2020
426010;Besonders schwerer Fall des Ladendiebstahls;1373;1516;830;512;832;1051;1175;1202;1294;1173;1101;761;2020
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;695;718;470;281;459;548;515;525;562;568;576;479;2020
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4,  244a StGB;8845;7615;4962;2897;3552;4004;4453;4554;4541;5882;6133;5582;2020
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;5196;4399;3249;2086;2357;2681;3003;3068;2960;3606;3117;3041;2020
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;65;82;56;20;11;23;28;26;24;30;21;25;2020
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;18;9;5;4;4;9;8;9;6;6;7;1;2020
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;42;42;26;39;20;34;35;34;18;33;30;14;2020
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4  StGB von Antiquitäten, Kunst- und sakralen Gegenständen;5;2;2;2;1;1;1;1;5;4;4;4;2020
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;3519;3081;1624;746;1159;1256;1378;1416;1528;2203;2954;2497;2020
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;3414;2953;1563;725;1129;1221;1339;1380;1466;2158;2876;2422;2020
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;75;92;36;5;17;20;19;21;36;28;53;50;2020
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;5;4;4;0;2;2;6;1;6;5;4;3;2020
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;23;31;21;16;9;13;14;13;18;11;20;21;2020
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;2;1;0;0;2;0;0;1;2;1;1;1;2020
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;7424;6845;8378;8235;8622;8767;8544;7198;7228;8464;8363;8007;2020
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;5853;5332;6497;6348;6582;6565;6365;5137;5188;6287;6328;6274;2020
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;5822;5277;6450;6319;6555;6530;6333;5094;5147;6241;6292;6250;2020
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;31;55;47;29;27;35;32;43;41;46;36;24;2020
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1571;1513;1881;1887;2040;2202;2179;2061;2040;2177;2035;1733;2020
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1547;1496;1861;1874;2029;2192;2165;2044;2014;2152;2015;1714;2020
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;24;17;20;13;11;10;14;17;26;25;20;19;2020
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;1074;1105;1114;1007;1038;1290;1183;1120;1199;1201;1107;804;2020
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;1061;1086;1089;989;1026;1274;1167;1093;1186;1181;1085;798;2020
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;1050;1060;1074;963;1011;1252;1141;1076;1163;1156;1057;786;2020
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;11;26;15;26;15;22;26;17;23;25;28;12;2020
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;10;12;12;15;8;10;7;19;12;16;17;6;2020
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;9;11;11;14;7;9;7;19;10;13;16;5;2020
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;1;1;1;1;1;0;0;2;3;1;1;2020
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;3;7;13;3;4;6;9;8;1;4;5;0;2020
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;3;6;11;3;4;5;9;7;0;4;4;0;2020
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;1;2;0;0;1;0;1;1;0;1;0;2020
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;8577;8756;8091;6163;6891;7542;8108;7846;8756;9572;8690;7340;2020
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;8172;8364;7749;5870;6559;7167;7707;7431;8250;9133;8322;7038;2020
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;7949;8148;7562;5760;6386;7008;7543;7196;8010;8819;7885;6814;2020
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;223;216;187;110;173;159;164;235;240;314;437;224;2020
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;405;392;342;293;332;375;401;415;506;439;368;302;2020
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;400;387;338;289;323;371;394;407;492;430;360;296;2020
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;5;4;4;9;4;7;8;14;9;8;6;2020
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;11;8;10;6;3;10;2;4;7;7;1;3;2020
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;11;6;9;6;2;10;2;4;7;7;1;3;2020
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;2;1;0;1;0;0;0;0;0;0;0;2020
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;5;6;5;4;4;4;6;6;3;1;1;2;2020
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;4;6;5;4;4;4;6;5;3;1;1;2;2020
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;0;0;0;0;1;0;0;0;0;2020
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;9;8;7;6;4;4;7;5;5;8;2;3;2020
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;9;7;7;6;4;4;7;5;5;7;2;3;2020
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;1;0;0;0;0;0;0;0;1;0;0;2020
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;4;0;0;0;0;0;1;0;0;0;0;0;2020
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;1;0;0;0;0;0;1;0;0;0;0;0;2020
474020;Schwerer Diebstahl  von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;0;0;0;0;0;0;0;0;0;0;0;2020
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;10;2;2;0;2;0;3;0;1;0;1;0;2020
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;10;2;2;0;2;0;3;0;1;0;1;0;2020
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;2020
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;185;147;96;53;82;125;134;126;130;127;143;95;2020
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;155;118;84;42;58;98;110;103;106;92;100;73;2020
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;30;29;12;11;24;27;24;23;24;35;43;22;2020
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;33;36;29;16;27;40;49;46;56;62;62;19;2020
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;24;29;23;13;21;27;40;35;42;48;44;17;2020
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;9;7;6;3;6;13;9;11;14;14;18;2;2020
****00;Diebstahl insgesamt und zwar:;144692;139931;121136;98864;117686;137844;148201;142894;147066;146174;130713;107092;2020
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;2075;2151;1653;1092;1335;1612;2074;2006;2084;2201;1693;1467;2020
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;1051;1113;1131;1580;1680;1785;1983;1939;1921;1725;1448;1120;2020
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;16414;15537;15315;15887;20804;26225;28517;28516;29289;25345;20132;13243;2020
***400;Diebstahl insgesamt von Schusswaffen;52;34;40;22;26;42;34;38;29;39;30;31;2020
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;7312;7451;5219;3226;4829;6651;8197;7863;8112;8317;7030;5527;2020
***700;Diebstahl insgesamt von/aus Automaten;1483;997;1042;773;709;962;847;845;770;925;888;804;2020
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;111;92;74;84;77;84;104;96;146;111;76;76;2020
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;392;361;340;304;302;299;284;275;337;267;307;295;2020
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;7700;6926;6702;5160;5552;6227;6226;5672;5785;5929;5473;4586;2020
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;3325;3247;2213;952;1130;1870;2110;2234;2051;2075;899;675;2020
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;33188;33281;27011;18848;22855;26746;29245;27724;30163;30352;29059;23043;2020
*26*00;Ladendiebstahl insgesamt;29162;29283;23402;16099;19470;22651;24920;23695;26020;26138;25177;19753;2020
*35*00;Diebstahl insgesamt in/aus Wohnungen;12316;10809;7703;5148;6381;7523;7970;8070;7729;8928;8680;8046;2020
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;8337;7716;9314;9157;9589;9759;9533;8108;8179;9340;9203;8826;2020
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;1820;1864;1930;1859;1893;2236;2144;1893;2046;2084;1961;1392;2020
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;17607;17575;16604;13971;15759;17350;18050;18254;18754;19749;17960;15784;2020
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;14;10;13;11;6;12;6;5;9;10;3;5;2020
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;6;7;7;5;5;6;9;7;4;6;3;3;2020
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;37;49;23;27;28;26;33;28;24;21;16;24;2020
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;12;3;2;0;3;2;7;0;5;3;1;2;2020
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;16;9;8;5;8;3;9;7;4;6;6;7;2020
*90*00;Taschendiebstahl insgesamt;7649;8212;5123;2378;4158;5954;7471;7205;7808;8347;7622;5862;2020
500000;Vermögens- und Fälschungsdelikte;87400;76058;67787;56757;69585;74665;77463;70469;68688;67097;63026;52052;2020
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;71323;60840;54680;45617;56073;59485;61693;55538;53552;52877;50203;41045;2020
511000;Waren- und Warenkreditbetrug;23381;21221;21515;19219;20382;20896;20906;19410;18442;17986;18361;15529;2020
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;107;101;77;79;128;115;90;103;89;64;64;45;2020
511110;Betrügerisches Erlangen von Kfz § 263 StGB;102;98;74;76;111;101;86;94;83;59;60;40;2020
511120;Betrügerisches Erlangen von Kfz § 263a StGB;5;3;3;3;17;14;4;9;6;5;4;5;2020
511200;Sonstiger Warenkreditbetrug;12566;11428;10039;8344;9181;10199;10661;10138;9655;9249;8913;7464;2020
511201;Tankbetrug;5543;5387;4385;3046;3596;4412;5266;5595;4730;4474;3421;3541;2020
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;7023;6041;5654;5298;5585;5787;5395;4543;4925;4775;5492;3923;2020
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;3638;3167;2916;2682;2917;2860;2939;2408;2557;2282;2875;1682;2020
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;3385;2874;2738;2616;2668;2927;2456;2135;2368;2493;2617;2241;2020
511300;Warenbetrug;10708;9692;11399;10796;11073;10582;10155;9169;8698;8673;9384;8020;2020
513000;Kapitalanlage- und Anlagebetrug;167;111;117;128;130;137;116;87;120;86;303;59;2020
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;4;1;4;1;4;0;4;3;5;2;1;0;2020
513200;Anlagebetrug § 263 StGB;163;110;113;127;126;137;112;84;115;84;302;59;2020
514000;Geldkreditbetrug;214;200;2285;5075;2468;623;398;244;179;184;118;94;2020
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);7;3;6;3;3;11;9;1;7;6;8;4;2020
514200;Subventionsbetrug § 264 StGB;13;8;2086;4930;2345;482;239;105;56;54;37;22;2020
514300;Krediterlangungsbetrug § 263 StGB;194;189;193;142;120;130;150;138;116;124;73;68;2020
515000;Erschleichen von Leistungen § 265a StGB;18089;16689;10666;4241;13700;15070;16688;14381;13720;14375;13034;11101;2020
515001;Beförderungserschleichung;17891;16525;10558;4176;13593;14855;16466;14156;13547;14217;12891;10973;2020
515079;Sonstiges Erschleichen von Leistungen;198;164;108;65;107;215;222;225;173;158;143;128;2020
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;4953;4658;4344;3415;4084;5024;5300;5219;5325;4923;4541;3579;2020
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);831;830;788;592;704;901;846;880;1017;816;773;621;2020
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;1715;1582;1488;944;1248;1673;1922;1788;1810;1794;1638;1160;2020
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;1697;1518;1437;1346;1456;1596;1607;1530;1604;1520;1452;1267;2020
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;851;747;700;572;665;700;662;653;678;702;659;539;2020
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;846;771;737;774;791;896;945;877;926;818;793;728;2020
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel  §§ 263, 263a StGB;710;728;631;533;676;854;925;1021;894;793;678;531;2020
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;343;362;304;245;316;467;484;401;432;404;336;284;2020
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;367;366;327;288;360;387;441;620;462;389;342;247;2020
517000;Sonstiger Betrug;24519;17961;15753;13539;15309;17735;18285;16197;15766;15323;13846;10683;2020
517100;Leistungsbetrug;1622;1564;1310;1241;1259;1506;1651;1370;1327;1321;1071;888;2020
517200;Leistungskreditbetrug §§ 263, 263a StGB;1925;1662;1383;1112;1321;1414;1385;1282;1284;1116;947;736;2020
517210;Leistungskreditbetrug § 263 StGB;1425;1188;973;728;842;946;961;924;882;785;637;518;2020
517220;Leistungskreditbetrug § 263a StGB;500;474;410;384;479;468;424;358;402;331;310;218;2020
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;120;128;143;105;107;106;124;112;94;85;76;40;2020
517410;Betrug zum Nachteil von Versicherungen;117;124;139;101;105;104;120;111;91;85;70;37;2020
517420;Versicherungsmissbrauch;3;4;4;4;2;2;4;1;3;0;6;3;2020
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);1401;1196;1152;1296;1253;1123;1105;949;974;987;889;747;2020
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;1391;1188;1146;1287;1243;1113;1094;944;962;974;882;743;2020
517520;Vorbereitung des Computerbetruges § 263a Abs. 3  StGB;10;8;6;9;10;10;11;5;12;13;7;4;2020
517600;Provisionsbetrug;46;47;31;28;26;28;31;33;34;36;22;19;2020
517800;Sozialleistungsbetrug;642;528;546;420;429;523;507;430;342;287;227;204;2020
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;28;25;19;25;16;11;17;16;15;15;9;8;2020
518100;Abrechnungsbetrug;113;118;121;69;99;96;75;84;90;76;66;67;2020
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;43;42;52;21;32;33;19;22;22;15;14;18;2020
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;43;42;52;20;32;33;19;22;22;15;13;17;2020
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;0;0;0;1;0;0;0;0;0;0;1;1;2020
518179;Sonstiger Abrechnungsbetrug;70;76;69;48;67;63;56;62;68;61;52;49;2020
518200;Einmietbetrug;475;445;355;254;283;386;359;408;370;311;209;163;2020
518300;Überweisungsbetrug §§ 263, 263a StGB;1494;1014;1051;1323;1311;1454;1377;1286;943;818;795;738;2020
518301;Überweisungsbetrug § 263 StGB;1370;907;977;1215;1205;1333;1139;1173;842;735;716;677;2020
518302;Überweisungsbetrug § 263a StGB;124;107;74;108;106;121;238;113;101;83;79;61;2020
518500;Sportwettbetrug und Manipulation von berufssportlichen Wettbewerben §§ 265c-e StGB;0;1;1;0;0;0;0;0;0;0;0;1;2020
518510;Sportwettbetrug §§ 265c, 265e StGB;0;1;1;0;0;0;0;0;0;0;0;0;2020
518520;Manipulation von berufssportlichen Wettbewerben §§ 265d, 265e StGB;0;0;0;0;0;0;0;0;0;0;0;1;2020
518800;Kreditvermittlungsbetrug § 263 StGB;21;26;16;29;35;25;29;22;25;21;21;11;2020
518900;Sonstige weitere Betrugsarten;16632;11207;9625;7637;9170;11063;11625;10205;10268;10250;9514;7061;2020
520000;Veruntreuungen §§ 266, 266a, 266b StGB;982;652;695;460;467;546;476;394;369;354;246;254;2020
521000;Untreue § 266 StGB;441;237;270;190;197;235;220;194;209;196;130;130;2020
521079;Sonstige Untreue;437;237;268;189;182;232;219;191;206;195;126;129;2020
521100;Untreue bei Kapitalanlagegeschäften;4;0;2;1;15;3;1;3;3;1;4;1;2020
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;462;373;382;224;231;277;220;154;121;124;90;92;2020
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;79;42;43;46;39;34;36;46;39;34;26;32;2020
530000;Unterschlagung §§ 246, 247, 248a StGB;8006;8053;6731;6042;7266;8537;9022;8829;8547;7698;6629;5890;2020
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;7405;7395;6179;5627;6825;8013;8460;8287;8012;7222;6177;5559;2020
531000;Unterschlagung von Kfz §§ 246, 247 StGB;601;658;552;415;441;524;562;542;535;476;452;331;2020
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;6076;5532;4917;4131;5281;5495;5602;5141;5609;5584;5488;4480;2020
540001;Sonstige Urkundenfälschung § 267 StGB;4325;4013;3510;2881;3836;4095;4091;3663;3951;3725;3522;2836;2020
540002;Mittelbare Falschbeurkundung;144;134;117;62;94;85;114;75;100;92;70;61;2020
540003;Verändern von amtlichen Ausweisen;34;35;32;14;26;21;25;20;33;23;29;17;2020
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274  StGB;38;30;34;36;44;48;43;46;48;30;41;39;2020
540005;Vorbereitung der Fälschung von amtlichen Ausweisen;2;1;0;0;1;1;1;1;0;1;3;1;2020
540006;Verschaffen von falschen amtlichen Ausweisen;205;154;142;77;104;155;160;115;170;162;126;118;2020
540007;Fälschung von Gesundheitszeugnissen;6;0;3;3;4;7;7;17;8;30;34;24;2020
540008;Ausstellen unrichtiger Gesundheitszeugnisse;7;10;8;12;67;74;66;115;101;135;158;85;2020
540009;Gebrauch unrichtiger Gesundheitszeugnisse;7;4;2;1;67;24;35;72;146;230;470;315;2020
540010;Missbrauch von Ausweispapieren;310;298;194;83;106;158;199;260;257;223;197;151;2020
541000;Fälschung technischer Aufzeichnungen § 268 StGB;31;24;25;22;31;22;24;15;36;24;30;21;2020
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten § 268 StGB;6;10;6;4;11;3;4;4;10;4;8;5;2020
541079;Sonstige Fälschung technischer Aufzeichnungen;25;14;19;18;20;19;20;11;26;20;22;16;2020
542000;Fälschung zur Erlangung von Betäubungsmitteln;63;63;58;78;97;71;78;78;83;108;126;99;2020
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;904;766;792;862;804;734;759;664;676;801;682;713;2020
543010;Fälschung beweiserheblicher Daten § 269 StGB;780;686;687;731;656;608;578;468;420;408;224;65;2020
543010;Fälschung beweiserheblicher Daten § 269 StGB;80;46;66;61;110;99;148;153;202;341;416;622;2020
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;43;32;33;64;31;24;25;32;41;34;14;0;2020
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;1;2;6;6;7;3;8;11;13;18;28;26;2020
