Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;16;10;12;16;12;9;13;7;5;8;11;14;2019
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;16;9;11;16;12;8;12;7;5;7;10;14;2019
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;1;1;0;0;1;1;0;0;1;1;0;2019
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;1328;1217;1355;1424;1399;1331;1397;1306;1437;1387;1307;1224;2019
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1099;1031;1155;1213;1203;1171;1251;1185;1280;1216;1139;1099;2019
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1080;1004;1141;1179;1188;1153;1233;1175;1257;1195;1099;1086;2019
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;19;27;14;34;15;18;18;10;23;21;40;13;2019
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;16;18;18;23;15;20;14;24;27;24;24;14;2019
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;15;12;17;20;14;19;12;21;25;19;20;14;2019
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;6;1;3;1;1;2;3;2;5;4;0;2019
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;213;168;182;188;181;140;132;97;130;147;144;111;2019
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;206;164;172;183;173;135;128;88;129;147;141;107;2019
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;4;10;5;8;5;4;9;1;0;3;4;2019
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;4111;3686;3884;3915;3706;3408;3654;3548;3404;3663;3857;3597;2019
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;4111;3686;3884;3915;3706;3408;3654;3548;3404;3663;3857;3597;2019
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;1990;1718;1902;1869;1812;1767;1728;1702;1622;1766;1732;1863;2019
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;1869;1591;1783;1745;1719;1662;1649;1610;1537;1668;1633;1756;2019
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;121;127;119;124;93;105;79;92;85;98;99;107;2019
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;31;33;41;30;30;24;34;26;17;34;32;21;2019
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;28;29;39;29;27;24;33;23;16;29;31;21;2019
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;4;2;1;3;0;1;3;1;5;1;0;2019
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;2;6;4;5;3;2;1;1;4;3;4;1;2019
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;1;3;1;1;3;2;0;1;2;3;2;1;2019
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;3;3;4;0;0;1;0;2;0;2;0;2019
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;44;33;28;33;28;34;20;36;33;18;29;37;2019
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;33;28;25;24;18;31;17;28;29;13;25;33;2019
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;11;5;3;9;10;3;3;8;4;5;4;4;2019
426*00;Schwerer Ladendiebstahl;2044;1896;1909;1978;1833;1581;1871;1783;1728;1842;2060;1675;2019
426000;Schwerer Ladendiebstahl insgesamt;2044;1896;1909;1978;1833;1581;1871;1783;1728;1842;2060;1675;2019
426010;Besonders schwerer Fall des Ladendiebstahls;1363;1245;1320;1356;1235;1126;1290;1264;1223;1255;1407;1086;2019
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;681;651;589;622;598;455;581;519;505;587;653;589;2019
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4,  244a StGB;9597;7583;5223;6962;5884;5209;5411;5444;5162;7087;9542;10685;2019
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;5535;4435;3348;4501;4018;3362;3603;3791;3418;4397;4962;5742;2019
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;90;33;33;21;33;18;21;42;24;40;47;60;2019
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;13;17;7;19;13;9;11;12;6;16;14;6;2019
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;43;45;32;38;41;43;49;49;41;36;39;45;2019
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4  StGB von Antiquitäten, Kunst- und sakralen Gegenständen;2;3;1;3;3;1;3;3;2;2;2;6;2019
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;3914;3050;1802;2380;1776;1776;1724;1547;1671;2596;4478;4826;2019
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;3780;2962;1747;2332;1724;1721;1686;1505;1622;2544;4380;4715;2019
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;90;50;31;18;25;16;12;18;20;30;62;67;2019
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;8;5;2;7;5;4;2;3;4;4;7;8;2019
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;32;32;21;21;22;35;20;20;23;18;28;34;2019
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;4;1;1;2;0;0;4;1;2;0;1;2;2019
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;7428;6720;7489;7236;7090;6796;6977;7385;7648;7645;7059;6801;2019
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;6027;5210;5468;5548;5199;4953;5004;5481;5743;5816;5492;5416;2019
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;6010;5199;5453;5531;5186;4937;4997;5465;5720;5795;5478;5396;2019
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;17;11;15;17;13;16;7;16;23;21;14;20;2019
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1401;1510;2021;1688;1891;1843;1973;1904;1905;1829;1567;1385;2019
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1394;1506;2014;1683;1887;1841;1959;1886;1895;1825;1562;1378;2019
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;4;7;5;4;2;14;18;10;4;5;7;2019
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;952;951;1289;1215;1236;1025;1239;1030;1056;917;605;135;2019
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;964;971;1332;1236;1273;1068;1302;1111;1212;1218;1260;853;2019
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;939;932;1273;1195;1220;1009;1215;1014;1040;903;603;132;2019
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;951;951;1316;1213;1257;1050;1276;1094;1192;1199;1252;842;2019
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen  von sonstigem Gut;924;912;1252;1177;1191;989;1186;999;1028;887;593;131;2019
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;12;19;36;17;37;41;57;79;144;287;637;693;2019
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;15;20;21;18;29;20;29;15;12;16;10;1;2019
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;7;1;0;0;4;1;8;9;12;17;2019
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;8;14;9;12;13;12;18;13;11;8;2;1;2019
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;8;15;9;15;13;14;20;14;15;12;6;7;2019
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;6;14;9;11;11;12;18;13;11;8;2;1;2019
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;0;1;0;3;0;1;2;1;4;4;4;5;2019
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;0;1;2;0;0;0;0;0;0;0;2019
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;1;0;0;0;0;0;1;2019
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;5;5;7;8;3;4;6;3;5;6;0;2;2019
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;5;5;7;8;3;4;6;3;5;7;2;4;2019
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;5;5;5;8;2;3;5;3;4;5;0;2;2019
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;1;1;2;2019
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;2;0;1;1;1;0;1;1;0;0;2019
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;1;0;2019
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;9165;8650;9413;9400;9220;9122;9016;8417;8671;9688;8461;7872;2019
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;8722;8271;8985;9005;8816;8665;8522;8001;8243;9242;8066;7506;2019
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;8499;8035;8803;8728;8596;8469;8363;7844;7897;8986;7844;7315;2019
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;223;236;182;277;220;196;159;157;346;256;222;191;2019
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;443;379;428;395;404;457;494;416;428;446;395;366;2019
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;437;359;415;384;399;453;484;413;421;437;388;361;2019
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6;20;13;11;5;4;10;3;7;9;7;5;2019
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;8;13;8;10;4;12;8;7;1;4;7;7;2019
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;8;10;7;9;4;12;7;7;1;4;6;6;2019
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;3;1;1;0;0;1;0;0;0;1;1;2019
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;5;12;4;4;4;1;9;5;4;3;3;5;2019
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;5;10;4;4;4;1;8;5;4;3;3;5;2019
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;2;0;0;0;0;1;0;0;0;0;0;2019
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;3;5;11;11;4;8;9;8;5;7;5;5;2019
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;3;5;11;10;4;8;8;7;4;7;5;5;2019
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;1;0;0;1;1;1;0;0;0;2019
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;1;0;0;2;1;2;3;1;0;3;2019
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;1;0;0;2;1;2;3;1;0;0;2019
474020;Schwerer Diebstahl  von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;3;2019
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;3;2;6;0;3;0;1;0;1;2;1;0;2019
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;3;2;5;0;3;0;1;0;1;2;1;0;2019
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;1;0;0;0;0;0;0;0;0;0;2019
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;148;107;174;190;136;163;114;319;165;142;133;131;2019
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;125;95;127;160;110;121;100;117;122;119;121;106;2019
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;23;12;47;30;26;42;14;202;43;23;12;25;2019
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;48;41;38;62;43;30;40;46;43;56;73;58;2019
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;40;36;35;56;38;27;33;44;39;48;65;46;2019
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8;5;3;6;5;3;7;2;4;8;8;12;2019
****00;Diebstahl insgesamt und zwar:;141023;137263;157429;152369;148899;157143;160208;152056;151348;154456;147023;134913;2019
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;2226;2057;2408;2413;2312;2239;2236;2217;2360;2383;2228;1663;2019
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;905;1088;1968;1285;1603;2350;2427;2211;1951;1935;1284;949;2019
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;14671;15953;26451;19863;22973;30367;30264;28239;27356;24781;20073;15383;2019
***400;Diebstahl insgesamt von Schusswaffen;55;54;45;60;33;40;41;53;41;49;47;37;2019
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;7444;7481;7708;8579;7979;8623;8179;7711;7607;8171;8588;7987;2019
***700;Diebstahl insgesamt von/aus Automaten;1183;1099;1025;1188;1140;908;922;876;1020;1127;1221;1117;2019
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;154;125;91;129;111;113;142;121;128;130;90;118;2019
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;434;383;350;395;365;360;360;293;331;322;323;402;2019
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;7832;7382;8077;8113;7894;7420;7643;6819;7051;7448;6983;6229;2019
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;3244;3077;3181;3640;3061;3080;3089;3045;3203;3364;3297;3295;2019
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;33268;32811;32963;34710;31468;27811;30600;29210;29677;31343;32348;29124;2019
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;33268;32811;32963;34710;31468;27811;30600;29210;29677;31343;32348;29124;2019
*26*00;Ladendiebstahl insgesamt;28933;28630;28576;30199;27114;23555;26488;25210;25861;27158;28082;24938;2019
*35*00;Diebstahl insgesamt in/aus Wohnungen;13329;11028;8914;10507;9421;8883;9323;9072;8480;10368;12624;13428;2019
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;8176;7597;8429;8117;8024;7671;7863;8250;8545;8545;7867;7505;2019
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;1583;1700;2283;2119;2146;1814;2218;1893;2039;1982;1780;985;2019
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;1592;1706;2309;2127;2157;1840;2248;1946;2134;2156;2141;1431;2019
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;17381;16910;19219;18728;18593;19438;19283;18130;18199;19619;17514;16609;2019
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;9;15;11;11;7;17;13;10;3;7;8;8;2019
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;6;16;7;5;5;1;14;7;5;5;5;7;2019
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;31;29;25;42;28;27;36;40;22;32;39;42;2019
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;0;2;6;3;1;4;5;7;7;3;0;5;2019
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;8;10;14;7;14;4;3;6;3;10;7;3;2019
*90*00;Taschendiebstahl insgesamt;7268;7375;7006;8826;7639;8069;7410;7402;7500;7937;8712;8863;2019
500000;Vermögens- und Fälschungsdelikte;81385;75114;75707;80728;74364;72797;76752;71453;68926;70094;65505;53633;2019
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;65980;60773;60313;64906;59479;57444;60782;56254;54698;55805;52140;41987;2019
511000;Waren- und Warenkreditbetrug;21432;19194;20312;20478;19187;19890;21205;19556;18851;18980;16873;15170;2019
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;120;102;125;125;126;106;144;103;112;100;74;64;2019
511110;Betrügerisches Erlangen von Kfz § 263 StGB;116;100;119;119;122;99;132;98;111;97;73;64;2019
511120;Betrügerisches Erlangen von Kfz § 263a StGB;4;2;6;6;4;7;12;5;1;3;1;0;2019
511200;Sonstiger Warenkreditbetrug;12300;11162;11849;11882;11439;12344;12906;11710;10692;10711;9341;8736;2019
511201;Tankbetrug;5121;5063;5835;5528;5736;6620;7100;6395;5722;5581;4998;5039;2019
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;7179;6099;6014;6354;5703;5724;5806;5315;4970;5130;4343;3697;2019
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;3892;3223;3207;3363;2990;2955;3018;2839;2511;2492;2139;1705;2019
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;3287;2876;2807;2991;2713;2769;2788;2476;2459;2638;2204;1992;2019
511300;Warenbetrug;9012;7930;8338;8471;7622;7440;8155;7743;8047;8169;7458;6370;2019
513000;Kapitalanlage- und Anlagebetrug;65;90;94;86;132;878;117;85;389;77;51;51;2019
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;3;0;4;7;1;2;1;0;3;4;2;1;2019
513200;Anlagebetrug § 263 StGB;62;90;90;79;131;876;116;85;386;73;49;50;2019
514000;Geldkreditbetrug;251;188;173;192;197;170;187;160;171;145;125;92;2019
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);8;5;8;4;6;3;12;5;6;5;3;4;2019
514200;Subventionsbetrug § 264 StGB;12;8;9;6;5;3;3;2;3;2;4;0;2019
514300;Krediterlangungsbetrug § 263 StGB;231;175;156;182;186;164;172;153;162;138;118;88;2019
515000;Erschleichen von Leistungen § 265a StGB;19062;17813;17326;18363;17017;14892;15682;15430;15483;15109;13545;10183;2019
515001;Beförderungserschleichung;18845;17588;17074;18096;16797;14522;15400;15213;15273;14911;13375;10020;2019
515079;Sonstiges Erschleichen von Leistungen;217;225;252;267;220;370;282;217;210;198;170;163;2019
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;4983;4063;4184;4679;4318;4482;4592;4307;4162;4582;3996;3454;2019
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);808;768;771;765;751;881;872;850;814;933;647;495;2019
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;2044;1565;1718;1806;1803;1781;1708;1575;1426;1576;1484;1288;2019
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;1499;1164;1232;1534;1280;1310;1417;1357;1351;1432;1345;1184;2019
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;650;539;584;752;601;645;666;635;649;621;575;552;2019
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;849;625;648;782;679;665;751;722;702;811;770;632;2019
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel  §§ 263, 263a StGB;632;566;463;574;484;510;595;525;571;641;520;487;2019
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;361;318;265;342;263;310;343;304;290;349;259;255;2019
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;271;248;198;232;221;200;252;221;281;292;261;232;2019
517000;Sonstiger Betrug;20187;19425;18224;21108;18628;17132;18999;16716;15642;16912;17550;13037;2019
517100;Leistungsbetrug;1836;1807;1759;2038;1751;1634;2230;1711;1405;1355;1242;1120;2019
517200;Leistungskreditbetrug §§ 263, 263a StGB;2185;1883;1742;2012;1833;1682;1786;1635;1471;1377;1208;1033;2019
517210;Leistungskreditbetrug § 263 StGB;1295;1221;1182;1357;1213;1091;1084;1034;943;893;812;699;2019
517220;Leistungskreditbetrug § 263a StGB;890;662;560;655;620;591;702;601;528;484;396;334;2019
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;105;120;114;131;96;108;119;82;80;73;65;43;2019
517410;Betrug zum Nachteil von Versicherungen;100;115;104;129;93;103;113;82;76;69;62;42;2019
517420;Versicherungsmissbrauch;5;5;10;2;3;5;6;0;4;4;3;1;2019
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);1002;993;945;1135;1052;835;976;998;1101;1069;923;773;2019
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;991;988;937;1119;1039;824;970;987;1092;1058;913;763;2019
517520;Vorbereitung des Computerbetruges § 263a Abs. 3  StGB;11;5;8;16;13;11;6;11;9;11;10;10;2019
517600;Provisionsbetrug;51;51;51;46;45;26;61;29;39;35;27;28;2019
517800;Sozialleistungsbetrug;751;668;585;719;549;518;535;401;363;283;250;158;2019
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;42;18;23;20;16;16;16;20;20;13;12;17;2019
518100;Abrechnungsbetrug;253;210;95;123;107;110;112;90;76;116;75;65;2019
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;159;44;26;57;35;34;44;23;14;57;14;17;2019
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;157;44;25;53;35;34;40;22;14;55;13;16;2019
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;2;0;1;4;0;0;4;1;0;2;1;1;2019
518179;Sonstiger Abrechnungsbetrug;94;166;69;66;72;76;68;67;62;59;61;48;2019
518200;Einmietbetrug;465;486;513;535;502;504;485;492;416;382;365;290;2019
